id,date,account,vendor,amount,description
GL-7600,2024-12-02,6100 · Facilities,GreenLeaf Utilities,1827.14,Utilities - electricity
GL-7601,2024-12-02,6800 · Events,Union Hall Catering,2683.44,Team lunch
GL-7602,2024-12-02,6000 · Office,Parkfield Contractors,2640.92,General office purchase
GL-7603,2024-12-02,6710 · Equipment,Pemberton Advisory,3081.39,Equipment purchase
GL-7604,2024-12-02,6900 · Miscellaneous,Stonebridge Traders,3469.35,Miscellaneous expense
GL-7605,2024-12-02,6800 · Events,Lyndon Solutions,2243.63,Event costs
GL-7606,2024-12-02,6210 · Software,Yarrowmere Contractors,1654.19,Platform fee
GL-7607,2024-12-02,6100 · Facilities,Underbrook Contractors,2084.35,Repairs
GL-7608,2024-12-02,6710 · Equipment,Fairhaven Ventures,1383.07,Equipment maintenance
GL-7609,2024-12-02,6500 · Professional,Deerpath Supply Co,1131.14,Advisory fee
GL-7610,2024-12-02,6210 · Software,Ashcombe Partners,2835.65,Platform fee
GL-7611,2024-12-02,6710 · Equipment,Cinderpath Supply,1141.41,Hardware
GL-7612,2024-12-02,6900 · Miscellaneous,Greystone Partners,3829.32,General purchase
GL-7613,2024-12-02,6100 · Facilities,Islewood Traders,5728.03,Building maintenance
GL-7614,2024-12-02,6300 · Contractors,Fairhaven Supply,3090.05,Contractor invoice
GL-7615,2024-12-02,6800 · Events,Vinewood & Sons,4886.96,Event costs
GL-7616,2024-12-02,6900 · Miscellaneous,Oldbridge Trade Ltd,3266.58,General purchase
GL-7617,2024-12-03,6000 · Office,Ivywood Traders,2525.21,Breakroom restock
GL-7618,2024-12-03,6710 · Equipment,Brackendale Contractors,3792.71,Equipment purchase
GL-7619,2024-12-03,6100 · Facilities,Lyndon Services,2733.79,Facilities services
GL-7620,2024-12-03,6400 · Travel,Ferncliff Traders,2622.33,Travel expense
GL-7621,2024-12-03,6500 · Professional,Ashford Holdings,4595.62,Advisory fee
GL-7622,2024-12-03,6900 · Miscellaneous,Hartmoor Traders,3071.87,General purchase
GL-7623,2024-12-03,6800 · Events,Juniper & Finch,2069.93,Venue booking
GL-7624,2024-12-03,6100 · Facilities,Lyndon Distribution,1802.56,Repairs
GL-7625,2024-12-03,6500 · Professional,Everline Partners,7362.89,Professional services
GL-7626,2024-12-03,6210 · Software,Grovemont Solutions,1229.38,Subscription renewal
GL-7627,2024-12-03,6100 · Facilities,Underbrook & Sons,5574.43,Repairs
GL-7628,2024-12-03,6710 · Equipment,Mosswell Traders,4204.13,Hardware
GL-7629,2024-12-03,6600 · Marketing,Millbrook Supply Co,603.03,Ad campaign
GL-7630,2024-12-03,6100 · Facilities,Millhaven Solutions,1777.0,Building maintenance
GL-7631,2024-12-03,6210 · Software,Nightingale Solutions,978.19,Software license
GL-7632,2024-12-04,6400 · Travel,Pine & Rail Travel,1004.69,Conference travel
GL-7633,2024-12-04,6900 · Miscellaneous,Trailhead Print & Sign,2214.83,Branded materials
GL-7634,2024-12-04,6210 · Software,Brackendale Solutions,2205.72,Platform fee
GL-7635,2024-12-04,6300 · Contractors,Elmgate Vendors,3764.0,Contractor invoice
GL-7636,2024-12-04,6600 · Marketing,Silverlake Holdings,2019.2,Content production
GL-7637,2024-12-04,6600 · Marketing,Ferncliff Vendors,5092.0,Marketing spend
GL-7638,2024-12-04,6300 · Contractors,Deerpath Contractors,11295.82,Contractor invoice
GL-7639,2024-12-04,6600 · Marketing,Hartmoor Trade Ltd,3783.52,Content production
GL-7640,2024-12-04,6210 · Software,Kingswell Traders,5171.31,Platform fee
GL-7641,2024-12-04,6710 · Equipment,Ferncliff Advisory,3544.32,Hardware
GL-7642,2024-12-04,6800 · Events,Kingswell Materials,1530.98,Team event
GL-7643,2024-12-04,6600 · Marketing,Northfield Partners,1400.31,Ad campaign
GL-7644,2024-12-04,6710 · Equipment,Oakhaven Logistics,4132.87,Equipment purchase
GL-7645,2024-12-04,6600 · Marketing,Gladewell Supply Co,6937.04,Ad campaign
GL-7646,2024-12-04,6710 · Equipment,Underbrook Traders,5071.71,Equipment maintenance
GL-7647,2024-12-04,6600 · Marketing,Everline Vendors,6469.9,Content production
GL-7648,2024-12-04,6300 · Contractors,Birchwood Consulting,4089.15,Project support
GL-7649,2024-12-04,6500 · Professional,Ashford Holdings,880.53,Advisory fee
GL-7650,2024-12-04,6710 · Equipment,Longview Holdings,4776.41,Equipment maintenance
GL-7651,2024-12-04,6100 · Facilities,Ferncliff Logistics,2853.57,Facilities services
GL-7652,2024-12-04,6300 · Contractors,Copperfield Vendors,5469.9,Contractor invoice
GL-7653,2024-12-04,6800 · Events,Larkspur Trade Ltd,3384.05,Venue booking
GL-7654,2024-12-04,6900 · Miscellaneous,Juniper Vendors,160.37,General purchase
GL-7655,2024-12-04,6800 · Events,Ashford & Finch,2678.33,Event costs
GL-7656,2024-12-04,6210 · Software,Ivywood Group,3545.12,Platform fee
GL-7657,2024-12-04,6210 · Software,Ivywood Partners,4372.48,Subscription renewal
GL-7658,2024-12-04,6000 · Office,Norwich Bay Vendors,3241.48,Office supplies
GL-7659,2024-12-05,6210 · Software,Greystone Group,4322.24,Subscription renewal
GL-7660,2024-12-05,6000 · Office,Norwich Bay Supply Co,628.11,General office purchase
GL-7661,2024-12-05,6800 · Events,Ferncliff Co,3651.47,Team event
GL-7662,2024-12-05,6100 · Facilities,Underbrook Contractors,4996.53,Repairs
GL-7663,2024-12-05,6210 · Software,Lyndon Co,3620.14,Software license
GL-7664,2024-12-05,6600 · Marketing,Pinehollow Ventures,6422.96,Content production
GL-7665,2024-12-05,6900 · Miscellaneous,Islewood Services,1453.69,Miscellaneous expense
GL-7666,2024-12-05,6400 · Travel,Ashford Distribution,570.77,Conference travel
GL-7667,2024-12-05,6100 · Facilities,Pinehollow Holdings,1128.8,Building maintenance
GL-7668,2024-12-05,6210 · Software,Ivywood Partners,579.2,Subscription renewal
GL-7669,2024-12-05,6210 · Software,Foxglen Vendors,5178.2,Platform fee
GL-7670,2024-12-05,6100 · Facilities,Barrow Advisory,4458.43,Facilities services
GL-7671,2024-12-05,6600 · Marketing,Ivywood Contractors,4431.95,Marketing spend
GL-7672,2024-12-05,6300 · Contractors,Ironwood & Sons,6521.89,Contractor invoice
GL-7673,2024-12-05,6500 · Professional,Yarrowmere Traders,5022.29,Consulting engagement
GL-7674,2024-12-05,6300 · Contractors,Millbrook Supply,1625.99,Project support
GL-7675,2024-12-05,6400 · Travel,Longview Group,200.3,Travel expense
GL-7676,2024-12-05,6210 · Software,Dunmore Supply Co,2306.69,Software license
GL-7677,2024-12-05,6710 · Equipment,Driftwood Holdings,2917.24,Equipment maintenance
GL-7678,2024-12-05,6500 · Professional,Solmar Consulting,33999.99,Consulting engagement
GL-7679,2024-12-06,6000 · Office,Paper Kite Supply,2261.12,Breakroom restock
GL-7680,2024-12-06,6400 · Travel,Nightingale Group,2067.4,Travel expense
GL-7681,2024-12-06,6600 · Marketing,Westgate Advisory,6965.45,Marketing spend
GL-7682,2024-12-06,6900 · Miscellaneous,Quarryfield & Sons,3243.2,Miscellaneous expense
GL-7683,2024-12-06,6300 · Contractors,Elmgate Distribution,11616.84,Consulting work
GL-7684,2024-12-06,6000 · Office,Brackendale Co,2670.32,Office supplies
GL-7685,2024-12-06,6400 · Travel,Islewood Supply Co,911.04,Conference travel
GL-7686,2024-12-06,6710 · Equipment,Copperfield Logistics,4121.67,Equipment purchase
GL-7687,2024-12-06,6300 · Contractors,Copperfield Supply Co,9260.45,Project support
GL-7688,2024-12-06,6710 · Equipment,Brackendale Group,5146.36,Hardware
GL-7689,2024-12-06,6710 · Equipment,Ironwood Services,626.94,Equipment maintenance
GL-7690,2024-12-06,6210 · Software,Pemberton Ventures,2586.7,Subscription renewal
GL-7691,2024-12-06,6400 · Travel,Greystone Traders,884.54,Conference travel
GL-7692,2024-12-06,6210 · Software,Gladewell Ventures,5350.83,Software license
GL-7693,2024-12-06,6900 · Miscellaneous,Fairhaven Logistics,1132.85,Miscellaneous expense
GL-7694,2024-12-06,6000 · Office,Eastmoor Vendors,779.77,Breakroom restock
GL-7695,2024-12-06,6000 · Office,Birchwood Logistics,3339.11,Breakroom restock
GL-7696,2024-12-06,6100 · Facilities,Underbrook Co,3853.2,Building maintenance
GL-7697,2024-12-06,6900 · Miscellaneous,Oldbridge Supply,2695.89,General purchase
GL-7698,2024-12-06,6600 · Marketing,Greystone Co,5330.43,Ad campaign
GL-7699,2024-12-06,6400 · Travel,Heathfield Consulting,1822.35,Travel expense
GL-7700,2024-12-09,6900 · Miscellaneous,Rushmere Supply,1408.27,General purchase
GL-7701,2024-12-09,6800 · Events,Ashford & Finch,2853.53,Event costs
GL-7702,2024-12-09,6500 · Professional,Heathfield Contractors,856.48,Professional services
GL-7703,2024-12-09,6800 · Events,Overhill Supply,2173.39,Event costs
GL-7704,2024-12-09,6600 · Marketing,Wrenfield & Finch,4114.02,Content production
GL-7705,2024-12-09,6900 · Miscellaneous,Driftwood Supply Co,2681.69,Miscellaneous expense
GL-7706,2024-12-09,6900 · Miscellaneous,Timberline Holdings,1203.84,Miscellaneous expense
GL-7707,2024-12-09,6300 · Contractors,Ivywood Ventures,2164.48,Project support
GL-7708,2024-12-09,6000 · Office,Longview Consulting,3364.99,Breakroom restock
GL-7709,2024-12-09,6900 · Miscellaneous,Oldbridge Logistics,738.8,General purchase
GL-7710,2024-12-09,6400 · Travel,Larkspur Supply,2572.05,Travel expense
GL-7711,2024-12-09,6000 · Office,Northfield Logistics,923.2,Breakroom restock
GL-7712,2024-12-09,6000 · Office,Hollowbrook Ventures,1119.71,Breakroom restock
GL-7713,2024-12-09,6800 · Events,Juniper Consulting,1011.29,Team event
GL-7714,2024-12-09,6800 · Events,Oldbridge Advisory,2154.65,Team event
GL-7715,2024-12-09,6710 · Equipment,Kettleworth & Finch,1769.49,Equipment maintenance
GL-7716,2024-12-09,6710 · Equipment,Underbrook Advisory,1285.35,Equipment purchase
GL-7717,2024-12-09,6900 · Miscellaneous,Ridgemont & Finch,552.92,General purchase
GL-7718,2024-12-09,6000 · Office,Pemberton Distribution,3382.85,Office supplies
GL-7719,2024-12-09,6100 · Facilities,Silverlake Supply Co,2537.44,Building maintenance
GL-7720,2024-12-09,6900 · Miscellaneous,Ashcroft Co,3794.41,General purchase
GL-7721,2024-12-10,6210 · Software,Driftwood Solutions,5399.14,Software license
GL-7722,2024-12-10,6100 · Facilities,Kettleworth Supply Co,4786.35,Repairs
GL-7723,2024-12-10,6710 · Equipment,Jasperton & Finch,3376.73,Hardware
GL-7724,2024-12-10,6900 · Miscellaneous,Ridgemont & Finch,2378.28,Miscellaneous expense
GL-7725,2024-12-10,6100 · Facilities,Ridgemont Services,2108.26,Facilities services
GL-7726,2024-12-10,6000 · Office,Islewood Consulting,324.67,Breakroom restock
GL-7727,2024-12-10,6500 · Professional,Hollowbrook Contractors,1953.59,Consulting engagement
GL-7728,2024-12-10,6210 · Software,Eastmoor Consulting,4599.21,Subscription renewal
GL-7729,2024-12-10,6100 · Facilities,Larkspur Vendors,895.67,Facilities services
GL-7730,2024-12-10,6600 · Marketing,Vinewood Partners,938.84,Marketing spend
GL-7731,2024-12-10,6000 · Office,Barrow Co,2544.8,Office supplies
GL-7732,2024-12-10,6210 · Software,Fairhaven Advisory,2999.08,Software license
GL-7733,2024-12-10,6000 · Office,Fairhaven Vendors,1770.88,Breakroom restock
GL-7734,2024-12-11,6600 · Marketing,Drift Marketing Co,6381.17,Marketing campaign
GL-7735,2024-12-11,6500 · Professional,Juniper Legal Services,9655.79,Professional services
GL-7736,2024-12-11,6500 · Professional,Mosswell Logistics,4839.63,Advisory fee
GL-7737,2024-12-11,6300 · Contractors,Birchwood Consulting,7399.72,Consulting work
GL-7738,2024-12-11,6710 · Equipment,Ferncliff Consulting,1322.96,Equipment purchase
GL-7739,2024-12-11,6210 · Software,Millhaven Logistics,1602.53,Software license
GL-7740,2024-12-11,6300 · Contractors,Heathfield Logistics,5778.84,Project support
GL-7741,2024-12-11,6300 · Contractors,Northfield Contractors,9601.46,Project support
GL-7742,2024-12-11,6210 · Software,Oldbridge Materials,2354.68,Subscription renewal
GL-7743,2024-12-11,6800 · Events,Valeworth Group,829.98,Team event
GL-7744,2024-12-11,6800 · Events,Larkspur Ventures,4964.28,Event costs
GL-7745,2024-12-11,6400 · Travel,Cloverfield Traders,2525.93,Conference travel
GL-7746,2024-12-11,6210 · Software,Ivywood & Sons,5095.47,Platform fee
GL-7747,2024-12-11,6210 · Software,Cloverfield Supply Co,1402.97,Subscription renewal
GL-7748,2024-12-12,6800 · Events,Rushmere Traders,1440.9,Venue booking
GL-7749,2024-12-12,6900 · Miscellaneous,Ashcombe Group,3031.96,General purchase
GL-7750,2024-12-12,6300 · Contractors,Cloverfield Holdings,10949.9,Contractor invoice
GL-7751,2024-12-12,6900 · Miscellaneous,Overhill Logistics,233.14,Miscellaneous expense
GL-7752,2024-12-12,6300 · Contractors,Elmgate Distribution,5538.11,Project support
GL-7753,2024-12-12,6400 · Travel,Ashcroft Trade Ltd,2358.61,Travel expense
GL-7754,2024-12-12,6600 · Marketing,Ashcombe Consulting,5596.6,Ad campaign
GL-7755,2024-12-12,6800 · Events,Cloverfield Materials,3243.98,Venue booking
GL-7756,2024-12-12,6100 · Facilities,Pinehollow Holdings,1669.49,Repairs
GL-7757,2024-12-12,6800 · Events,Barrow Holdings,4052.63,Event costs
GL-7758,2024-12-12,6900 · Miscellaneous,Underbrook Distribution,3279.87,General purchase
GL-7759,2024-12-12,6300 · Contractors,Kingswell & Sons,4437.73,Contractor invoice
GL-7760,2024-12-12,6400 · Travel,Kingsmere Group,170.35,Travel expense
GL-7761,2024-12-12,6900 · Miscellaneous,Valeworth Services,3491.83,General purchase
GL-7762,2024-12-12,6210 · Software,Ashcroft Solutions,1844.44,Software license
GL-7763,2024-12-13,6300 · Contractors,Morrow Studio LLC,5702.77,Design sprint
GL-7764,2024-12-13,6500 · Professional,Redwood Insurance Brokers,2878.78,Business insurance premium
GL-7765,2024-12-13,6800 · Events,Ridgeline Photography,2855.43,Event costs
GL-7766,2024-12-13,6800 · Events,Valeworth Group,1491.62,Venue booking
GL-7767,2024-12-13,6210 · Software,Elmgate & Finch,6308.42,Software license
GL-7768,2024-12-13,6500 · Professional,Ferncliff Services,5469.03,Consulting engagement
GL-7769,2024-12-13,6600 · Marketing,Greystone Distribution,3317.57,Ad campaign
GL-7770,2024-12-13,6400 · Travel,Birchwood Holdings,1635.78,Conference travel
GL-7771,2024-12-13,6100 · Facilities,Hartmoor Advisory,4671.53,Facilities services
GL-7772,2024-12-13,6500 · Professional,Quarryfield Consulting,7138.63,Advisory fee
GL-7773,2024-12-13,6400 · Travel,Ustane Trade Ltd,2195.82,Client visit travel
GL-7774,2024-12-13,6210 · Software,Grovemont Services,1428.3,Software license
GL-7775,2024-12-13,6210 · Software,Northfield Ventures,2902.13,Subscription renewal
GL-7776,2024-12-13,6210 · Software,Stonebridge & Finch,2775.28,Platform fee
GL-7777,2024-12-13,6400 · Travel,Deerpath Trade Ltd,2479.63,Client visit travel
GL-7778,2024-12-13,6400 · Travel,Wrenfield Solutions,2298.78,Client visit travel
GL-7779,2024-12-13,6400 · Travel,Ashcroft Group,821.58,Travel expense
GL-7780,2024-12-13,6800 · Events,Larkspur Ventures,500.09,Team event
GL-7781,2024-12-13,6900 · Miscellaneous,Hollowbrook & Finch,1111.91,General purchase
GL-7782,2024-12-15,6710 · Equipment,Atlas Field Systems,4280.16,Equipment maintenance
GL-7783,2024-12-15,6900 · Miscellaneous,Trailhead Print & Sign,1900.86,Miscellaneous expense
GL-7784,2024-12-16,6900 · Miscellaneous,Thistle & Co Design,3714.94,General purchase
GL-7785,2024-12-16,6100 · Facilities,Nightingale Logistics,4475.34,Repairs
GL-7786,2024-12-16,6210 · Software,Underbrook Vendors,2940.74,Software license
GL-7787,2024-12-16,6100 · Facilities,Kettleworth Supply Co,538.74,Building maintenance
GL-7788,2024-12-16,6900 · Miscellaneous,Overhill Group,1169.38,General purchase
GL-7789,2024-12-16,6600 · Marketing,Kettleworth Group,4854.2,Content production
GL-7790,2024-12-16,6500 · Professional,Valeworth Contractors,5419.04,Professional services
GL-7791,2024-12-16,6600 · Marketing,Ashcroft Ventures,4046.33,Ad campaign
GL-7792,2024-12-16,6800 · Events,Ashcroft Distribution,4883.57,Team event
GL-7793,2024-12-16,6100 · Facilities,Dunmore Solutions,3525.68,Repairs
GL-7794,2024-12-16,6210 · Software,Ashcroft Traders,3979.14,Software license
GL-7795,2024-12-16,6300 · Contractors,Silverlake Ventures,4678.24,Project support
GL-7796,2024-12-16,6100 · Facilities,Vinewood Supply Co,3308.0,Facilities services
GL-7797,2024-12-16,6300 · Contractors,Mosswell Solutions,1781.8,Contractor invoice
GL-7798,2024-12-16,6300 · Contractors,Deerpath Co,11466.0,Consulting work
GL-7799,2024-12-16,6710 · Equipment,Birchwood & Finch,3733.52,Equipment maintenance
GL-7800,2024-12-16,6210 · Software,Elmgate Trade Ltd,4026.56,Platform fee
GL-7801,2024-12-17,6000 · Office,Anchor Courier Services,257.72,Courier / shipping
GL-7802,2024-12-17,6000 · Office,Anchor Courier Services,227.79,Courier / shipping
GL-7803,2024-12-17,6800 · Events,Union Hall Catering,4663.84,Team lunch
GL-7804,2024-12-17,6600 · Marketing,Barrow Logistics,2337.2,Ad campaign
GL-7805,2024-12-17,6500 · Professional,Cloverfield Advisory,906.33,Advisory fee
GL-7806,2024-12-17,6400 · Travel,Ironwood Traders,213.16,Travel expense
GL-7807,2024-12-17,6300 · Contractors,Vinewood Traders,4641.13,Project support
GL-7808,2024-12-17,6210 · Software,Underbrook Vendors,960.97,Software license
GL-7809,2024-12-17,6300 · Contractors,Kingswell Group,1575.1,Project support
GL-7810,2024-12-17,6400 · Travel,Longview Services,389.67,Conference travel
GL-7811,2024-12-17,6300 · Contractors,Foxglen Advisory,6541.84,Project support
GL-7812,2024-12-17,6900 · Miscellaneous,Pinehollow Supply Co,1415.08,General purchase
GL-7813,2024-12-17,6400 · Travel,Larkspur & Sons,531.79,Conference travel
GL-7814,2024-12-17,6210 · Software,Copperfield & Finch,966.74,Platform fee
GL-7815,2024-12-17,6100 · Facilities,Rushmere Contractors,1456.55,Building maintenance
GL-7816,2024-12-17,6900 · Miscellaneous,Northfield Materials,3979.36,General purchase
GL-7817,2024-12-17,6900 · Miscellaneous,Oldbridge Logistics,1141.87,Miscellaneous expense
GL-7818,2024-12-17,6100 · Facilities,Vinewood Consulting,5149.39,Building maintenance
GL-7819,2024-12-17,6400 · Travel,Ridgemont Group,1957.76,Conference travel
GL-7820,2024-12-18,6500 · Professional,Mosswell Logistics,5999.19,Consulting engagement
GL-7821,2024-12-18,6600 · Marketing,Ashcroft Advisory,1242.54,Content production
GL-7822,2024-12-18,6710 · Equipment,Islewood Co,2553.06,Equipment purchase
GL-7823,2024-12-18,6100 · Facilities,Wrenfield Trade Ltd,4757.61,Repairs
GL-7824,2024-12-18,6900 · Miscellaneous,Ashcombe Vendors,3977.64,Miscellaneous expense
